membrane_type,antibody_concentration,conjugate_type,conjugate_volume,blocking_buffer,strip_width,sample_volume,incubation_time,running_buffer_pH,detection_antibody_type,test_line_antigen_density,control_line_antibody,pad_material,strip_length,buffer_ionic_strength,detergent_concentration,sucrose,storage_temp,humidity,IC50,slope,line_intensity,CV
NC-170,2.016514293940788,Latex,0.10383518372164445,Casein,4.632356379809506,86.424209262942,14.581587128926504,7.558193055850403,Rabbit,2.956692550619747,1.8429750447172009,Polyester,38.06056501696433,124.22812697885789,0.7296062870838639,4.638168597405368,36.604265413982674,68.49873159444583,978.8180870583045,-80.38173505236495,0.0,180.96576738663788
NC-170,4.229975146471743,Latex,0.43075518309171557,Casein,4.3195505037762745,82.62517442084233,57.959039879792066,7.69509757492785,Rabbit,2.0681003162454634,1.0493923723346577,GlassFiber,62.30222203997204,255.8974560426575,0.250207107178383,1.057453718041751,13.53494906886666,64.12666963359013,1191.2488967847717,-259.92491027551324,0.0,697.5960068926456
NC-170,2.4389938564781266,Carbon,0.3224254787059204,Casein,4.014763228816777,47.59291469984019,14.656887769903896,8.009051917389817,Mouse,4.750490055595803,2.3647399749564126,GlassFiber,32.154484578203856,139.56041250924602,0.7241699080747759,2.7734587642363726,8.738889946605477,63.41999876167846,1118.8405814516116,-135.2545045489645,0.0,288.00454193443636
NC-170,1.6192142266443346,Carbon,0.9532610155207988,FishGel,2.0951674754480933,51.47769183563858,14.765685584227253,8.884147410431146,Mouse,3.9082109562540874,2.5373037867525357,Polyester,32.78691457694351,74.75485572378957,0.5750254562616394,0.6291934525683457,19.91300529795491,11.380878839779207,222.3785989905652,-57.44837973040391,1.0,255.51852356361712
NC-170,3.2771524397181353,Carbon,1.263290486447505,Casein,3.604900020228332,25.686126959232087,55.33419258860052,7.808009882833515,Rabbit,1.4984859224839238,1.0384674613588052,Cellulose,47.62086975936586,239.51909932301837,0.10918899640351465,2.236101426011822,27.414426098027732,52.02970238278773,900.645905364992,-290.8611123647669,0.0,876.9311865085267
NC-170,3.680497475984506,Latex,0.5048615165011355,Casein,2.1130931747445585,12.438658695557962,30.58629882169191,7.678425778369039,Goat,4.236626970303537,2.5321057480281257,Cellulose,40.102181896344206,199.11156222471118,0.17819642678812608,2.849518483234212,24.209295967398077,75.73681829004273,1264.6350067790272,-248.7981818105178,0.0,680.5586509366149
NC-170,1.2516885855542743,AuNP,1.8842084823376555,BSA,4.424203451348068,59.4760234087878,8.47535536009839,6.043602405797972,Rabbit,2.218742164906941,0.4003720416987435,Polyester,59.81809654028082,118.5956109176876,0.041308141921464814,3.0283761108658602,35.38657000872622,13.561508112927996,365.10968146076647,-101.929040216596,0.2896540246531353,566.1588168598025
NC-135,1.2542864732974295,AuNP,0.11269604552538678,BSA,2.962173573379873,14.342767551070247,37.90031249661907,6.2428491060670686,Mouse,4.16046900331461,2.5294143860057035,Polyester,55.367603076847644,113.24993512796176,0.8092380716746811,1.8276439845363956,30.98667017106373,86.49325471106165,1321.204624937166,-192.99095473195794,0.0,460.0271919627222
NC-180,0.6650214212009433,Carbon,1.5673719288141514,Casein,3.687288122353763,47.681081960881734,38.10044917481763,7.731514879871989,Mouse,4.13215153463816,0.5429762518360881,Cellulose,60.90139184506526,293.9058426205803,0.551704752595235,0.38167821083226416,32.67608144711207,43.93277464047913,949.5071512788428,-302.15157415996185,0.0,1080.5541849744288
NC-170,3.813809067795382,Carbon,1.2878890621078403,Casein,2.8383359219567077,94.34723385873602,8.5475417277609,8.808721163421609,Goat,1.0254639151379865,0.3404887422782055,Cellulose,42.98715825351204,265.6252602232728,0.3167486486502119,3.2766303569132633,21.875016242019317,33.1916393641097,789.7208196641211,-180.7405742988836,0.0,698.2454127448626
NC-135,3.4871203742981227,Carbon,0.8097541219905956,BSA,4.347500433140881,95.51926697120551,58.48873725985141,8.600074045198184,Rabbit,3.5355915437795273,1.9611486728789325,Cellulose,59.620757584714696,252.4495823434412,0.12634490202820003,2.442159302266389,14.800081379937852,52.54570893135543,1009.1754495152962,-238.08923577880918,0.0,656.3273965860589
NC-135,2.6358389408741623,Carbon,0.19592899438357506,FishGel,4.659507579925707,27.736567221999067,34.92164809120166,8.947736768976615,Goat,1.5241505496020027,1.4686183606903536,Polyester,64.49212944105597,82.00442716041641,0.4840458759603792,0.6843943331862845,27.15728834519911,74.0971350274429,1178.1212441761477,-156.31336318854065,1.0,390.4346925041923
NC-180,4.298767020361387,Latex,1.2922244863901309,FishGel,3.195927482639192,64.29077490433717,35.788764719887034,7.5835021126838225,Goat,1.5577140829640745,2.732882741197215,GlassFiber,43.81097977674287,238.7968185620651,0.5252613467179388,4.679379847030498,18.488750318396036,47.980404941491,906.7174015884707,-222.1242478841073,0.0,679.9984879768408
NC-170,4.1255156882752395,AuNP,0.8326656744447313,FishGel,4.588767180532967,50.03724509024647,33.6063477976317,8.3637928153133,Mouse,1.5521055767148457,1.1532486686634629,Cellulose,43.595832846473336,103.63505530082163,0.7019485009805053,4.778343310917216,13.495889938556711,61.60845412691135,1005.6006706027123,-128.59195158195462,0.20559234417180527,250.92123354219075
NC-180,3.134094639785385,Carbon,1.8789075648851163,FishGel,2.801225022368997,88.19008712068006,38.5902478804541,8.521200994468021,Rabbit,3.6552844130437467,0.9327415639691231,Cellulose,65.99805615625705,294.3472358020602,0.9699372104470915,4.283031399156845,9.024932627185818,49.993151029348795,1174.8298098878513,-265.9446176206994,0.0,843.2076388042435
NC-170,4.407220762309664,Latex,1.1297811422905553,FishGel,3.6039827692265716,30.785932106225058,19.53648640255652,7.944094971992586,Mouse,1.226147604783427,1.5521312278181754,Cellulose,31.991610127508366,63.02229699056443,0.4349455304073747,4.219341502587987,21.41984886035556,60.50178053129273,893.4213288174145,-93.2793760695457,0.4872522213068768,166.57118683313723
NC-135,1.4262854451654572,Carbon,1.8853378714576656,FishGel,4.576284289516112,5.3517286490796,20.798274138616243,7.016249712643521,Rabbit,0.1044385927058421,1.422243938729118,Polyester,44.00757622923378,138.0346208900609,0.4060342065943693,0.49335637934028065,23.610367717597317,21.042473215730926,485.3250607598695,-181.16986994294032,0.0,700.1026878998437
NC-135,1.0036382872897756,Carbon,0.5189190175992777,FishGel,2.9776440278473713,20.443314563484435,33.1236499387873,7.409935303973383,Mouse,3.6046605820649025,1.098841334029846,GlassFiber,34.74689968287216,157.16196019467878,0.3699300045901225,4.967100547912839,22.76992752758777,13.093070894247996,281.35558786325424,-179.43517775962252,0.0,670.0020285115097
NC-135,1.7138732518264532,AuNP,1.4788792296917963,FishGel,4.862126795234257,38.20466611109281,49.367722011996875,8.573751216730702,Mouse,0.9388052447921139,2.111849766225153,GlassFiber,31.15922360999905,256.0507278905636,0.8269239089668611,2.001903399318658,7.846095993307283,20.95211245579142,524.415316836639,-261.6178506982613,0.0,813.697149021265
NC-135,0.7568908524019169,Carbon,1.2727731396125788,BSA,2.365638505344151,34.993507328196415,7.742551707179837,6.895643777946492,Rabbit,0.6119637370083898,2.302729318350334,Cellulose,34.51477670587288,241.55570450101152,0.15631722139923787,0.8156055793355677,22.809581544778524,32.8670515731143,755.2569588342577,-214.34256599334924,0.0,806.3746561987421
NC-180,2.890262876004644,AuNP,1.5048756366794924,FishGel,2.054825209170519,80.17947731667417,38.187231672113526,8.771229393799945,Rabbit,1.2638289909108948,2.573653510187396,Polyester,47.24983164721108,143.7480362366474,0.34381290363508943,4.0605086410861055,9.557665524569654,30.268484995848546,611.7060745837803,-124.43278957079329,0.244856923665778,334.8334226374184
NC-170,4.7147256153273265,AuNP,0.5078689415478199,FishGel,4.712406057734572,69.65326328318959,49.372797837847266,6.689419024267996,Mouse,1.9615125593812497,2.9212841536599945,GlassFiber,57.47824276911163,191.39007336451022,0.7249708048753909,1.1286538423152892,25.902567459898478,59.21402797285175,971.9858256766349,-205.3716532428389,0.0,573.7695939594753
NC-170,0.6770459330082934,AuNP,1.3634895808517702,FishGel,2.2059459984436165,33.45785036341524,13.630449962047495,8.248549245470342,Rabbit,2.431941004618684,0.8733029571842629,Polyester,41.571296977678514,258.89879090193256,0.01569493534244648,2.6308766033479576,18.1696718899626,46.47115393073928,1037.3319228046657,-249.02339214009172,0.0,858.6835086314409
NC-180,1.0494946130451206,Latex,1.0462767468080512,Casein,4.975667587842475,48.48566263079027,5.826239808931146,7.891677703037216,Mouse,0.31839319949189104,2.1766710992208886,GlassFiber,63.98701229604499,54.54989803776318,0.28938072360569467,0.6400803260171817,32.010023395392125,13.104958482147762,329.4931977279994,-60.85623310114368,1.0,411.61488065279866
NC-170,2.534895627275459,Latex,1.5113674523220009,BSA,4.854190585937318,14.078114876041846,22.199231232780193,8.248798323362287,Rabbit,4.8558093298740665,1.2433488829376613,Cellulose,47.504625149534,250.54452488111804,0.6414471627547098,2.3732286163794427,29.682769578194698,12.789272505362046,460.17094568553256,-270.3823826790888,0.0,1110.5286207127638
NC-135,4.702437578875572,AuNP,0.7213848238884537,BSA,2.411062730108962,90.32391225790957,37.3479038701279,7.312042717297785,Mouse,3.608708961755835,2.0635377186582136,Polyester,68.72912203846974,286.7240063355105,0.1859520980008047,2.7907074670147116,27.904607700048913,17.24704016965326,556.2456779178954,-246.16870413496542,0.0,998.0028132711726
NC-170,1.9227024723953772,Carbon,1.7911083483839798,BSA,3.6127538770776972,93.86535832261075,12.605574537261123,8.797923187661954,Mouse,1.6836509200892473,1.480346902012739,Cellulose,68.166226777748,58.01613037104279,0.3027105691242712,2.2296197997567138,27.124324278031974,38.24649259206928,715.7441970928494,-31.881919463852917,1.0,154.55858590431933
NC-135,2.782556639097766,AuNP,0.2601724977615657,FishGel,2.554760892401433,98.08133586118912,28.436730403486703,7.897416607234432,Mouse,1.6616165606984472,2.981941998027002,GlassFiber,60.9310489066726,61.39524676954565,0.4860450744832292,0.347434123763265,22.496105302777366,10.494636077098356,217.57797093273513,-28.49421956883557,1.0,174.23747061997602
NC-180,0.6870778657267644,Carbon,1.6336597057032574,FishGel,3.2844655190903596,87.51251892465459,35.377682355585286,6.864887413662769,Goat,2.297858491905451,2.213816193793175,GlassFiber,67.29621984586473,136.12850139150504,0.42202356596968715,2.4246951529138165,6.016748012235363,49.51898123441123,1030.2843058463504,-128.4829241277058,0.45606555198758264,318.9102802942164
NC-170,1.1675444043293999,AuNP,1.7365072890486726,Casein,2.184275387779498,21.526284331141426,37.93857021165245,7.915365211956431,Rabbit,3.1685996315388616,2.862224771259541,Cellulose,58.28384304644446,71.94239094191863,0.10602718995537885,2.3447142172040794,25.631157576589032,38.85357314474422,654.2263200342353,-139.6154810407242,1.0,436.1304689634408
NC-180,4.939835553314811,Carbon,1.6527793915969602,BSA,2.6717737633897687,9.388665904154738,20.092644655020635,6.8604472416210935,Mouse,0.817228026285942,2.5214116934954385,GlassFiber,65.82332759964726,169.81902007347207,0.9382353222556326,1.308101386453369,19.4084318596026,54.435304195266106,1126.1984786233425,-232.65671491671034,0.0,801.715692431945
NC-170,4.843034133962205,Latex,1.0741801490973744,FishGel,3.0898183891966986,60.06168910420403,27.001629979246026,6.880897175279623,Goat,1.0257560874482665,2.7184129323737762,Cellulose,39.458948694652264,232.17767127244466,0.04429272058209277,4.608007998287182,19.495305561786587,67.66601824662406,1175.624885490692,-217.01452496238602,0.0,598.4466906167448
NC-135,0.5222299142048432,Carbon,0.9329314620584465,BSA,3.3159425007381644,91.69747755389548,47.808657598715726,7.198795534862604,Mouse,4.3112294558843995,2.4618156719225572,Cellulose,43.81680800707194,191.72480875795443,0.749742756422818,2.0889616634912804,16.5077324503869,30.07782523838835,568.9046503229101,-155.4095071091752,0.0,443.3818714273302
NC-180,4.783153034404576,AuNP,1.9928983443972659,Casein,4.9324887746266795,21.848379357675572,56.7668081766377,8.557291252707357,Goat,1.3556491270564557,1.4315614780901431,Cellulose,60.11720264019446,99.10797726818508,0.07142277109115747,4.320578980981925,34.659340189776444,22.566691810312776,323.9726391508211,-183.20763756641566,1.0,640.0348459280912
NC-170,3.376039720169752,Latex,0.535426707306908,Casein,4.4235969370519435,5.669076889293477,52.403418211504146,7.500893623181976,Mouse,1.9629554900783701,0.8301865147059646,GlassFiber,46.982449528262286,213.70282500758944,0.46729580302507934,0.5483191481672095,12.231891809430268,32.244284477071005,689.9663153535823,-283.7196966033602,0.0,896.7341441001904
NC-135,4.4056323253400995,Carbon,1.1390643351644847,Casein,4.212229832935838,81.5221243730632,36.035592595338755,8.036702526690622,Mouse,4.369232069655573,1.1739285088065146,Polyester,63.49309735298072,221.21361979472897,0.17541129165541103,1.594386421030907,14.447616962522728,10.14105455615244,475.7018063933058,-196.7971448438903,0.0,776.3761549431122
NC-180,2.546329350352366,Carbon,1.3742834982264185,BSA,3.611123944225923,12.295590007239731,27.56610416191706,7.175903220823389,Goat,3.349424364059131,0.1586850746558563,Cellulose,65.105554863511,283.1114889212537,0.14109779642892528,0.8816542688402002,35.78034583027555,19.60103644206246,630.7973482586578,-319.0208897971075,0.0,1312.6651180703675
NC-180,2.820182128606626,Carbon,1.4316485081367207,FishGel,4.51999328181303,44.30207303145289,23.312613790428003,6.790816319420644,Goat,1.774388208774273,1.619580185647535,Polyester,41.989179388836995,86.69922434426226,0.12589797654172508,2.0420539392409625,30.735073264131035,70.06642909490675,1034.5338477785845,-111.82789027552168,0.15501210767305895,228.96086738027893
NC-170,2.699809611156141,Carbon,0.48764686490329945,FishGel,3.0179685069671334,69.49429703293458,11.872611134620993,8.863920482148695,Rabbit,3.450127774050642,1.5646676207841852,GlassFiber,62.93803232758294,223.08404122743084,0.45278663669534236,0.558183435854393,4.4648516013747095,27.82454739202281,875.9020812825053,-191.8373214526069,0.0,737.1943233737334
NC-170,3.5008891589574693,Carbon,1.3425887754456223,Casein,4.126697338319948,27.49577061833711,10.860318596886213,7.810743741369188,Rabbit,0.1964477553689272,1.623226348008416,GlassFiber,36.170570842606004,277.85680471328686,0.5154849093872923,2.2051740292281026,33.901550795441835,89.54397070432309,1539.7981599224008,-280.7275397184909,0.0,845.2708955976976
NC-170,1.128430646403408,Latex,1.6549021763145408,FishGel,4.981351926134517,12.976443527439036,42.859669370251176,8.801854015748155,Goat,3.70464903405569,2.9246905524189852,Polyester,43.36786846147396,175.39103833015855,0.13338449354283988,1.7693537172411817,11.47936086149132,23.426521709184733,563.866506984192,-227.9644172423383,0.0,738.845040946311
NC-135,0.6348811544270507,Latex,0.1950352959601132,Casein,2.943886726805596,78.15201670330372,19.288692889413824,6.610239006594945,Rabbit,2.4863785985295737,2.743216610019034,Cellulose,50.718598044855554,140.44991996576408,0.9793957302662395,1.1165752363700259,27.295773792480094,73.10173724523948,1186.799432682109,-117.44729125813396,0.0,278.63911737585016
NC-170,1.8856847371603591,Latex,1.8318904573181014,BSA,4.022052604651902,64.86663306426894,19.006392753784574,6.440682491738798,Goat,4.08459252169386,0.5689670571573132,GlassFiber,39.05775048415569,92.68737355528957,0.2577658868622231,3.2108970597515754,22.25141254311811,66.40355774604276,1051.2844064901865,-85.60857538361316,0.0,135.3640225143695
NC-180,3.6710634323149103,Latex,0.15605770477589126,Casein,4.532944592457147,98.90659602624645,59.90072799627821,8.56746872137171,Rabbit,4.777724494831695,1.1697593125120787,Cellulose,53.170713183007976,266.69672162243944,0.45884133960278317,4.75455744073916,21.71479215889187,35.77057142530461,680.3422648603696,-235.93715894757156,0.0,729.1765928920519
NC-180,1.4083405345532676,AuNP,0.7763449617279492,BSA,4.747422750052017,37.70926316539613,15.335927683058747,8.042751637851755,Mouse,4.636363892523385,1.3294729204434597,Cellulose,53.14780314870586,148.5615937101486,0.21626955760190802,1.0355673677479342,27.691403671959733,36.45913148527722,737.7516166957353,-161.67177535611148,0.0,624.5624644564871
NC-170,3.530445949962128,Latex,0.13004507284262792,Casein,4.153798072820305,10.867426697568972,13.14328677188563,6.559735497760924,Rabbit,4.5553987129311695,1.1455454617697787,Polyester,38.27611579403623,281.2206108169231,0.49392264544954556,3.558954199492252,10.83698857251651,55.084126477368365,1198.306920848548,-295.28322681812983,0.0,988.2009278695984
NC-170,4.864604207482717,Carbon,0.24657582022520555,FishGel,2.8508237702514085,74.7632533568531,10.427687526795633,6.8080791019906135,Mouse,2.609632784076047,2.4156382944513477,GlassFiber,61.82565379541827,261.93957453269405,0.756016582465182,3.7119044462837145,9.247829315292076,78.18992779860467,1599.856376970418,-230.39396981275792,0.0,698.2046540954022
NC-180,0.9225532210523828,Carbon,1.8312197418421503,FishGel,2.978846454706839,54.56467479105834,36.88929398417379,8.401991824575934,Mouse,1.8646963592807966,1.6197092426160022,Polyester,55.26577957645988,144.15996294929892,0.5211020142944952,2.490602582129312,25.513116022187415,40.89495552955715,739.206431563283,-161.3536329696058,0.0,504.396093129124
NC-135,3.526709532013068,Latex,0.7742355784176809,Casein,2.0622740963718926,25.254373481967832,39.53251043011558,7.361605859987808,Rabbit,2.3786730911802967,1.7590894692177126,GlassFiber,42.71042027299817,193.47857723656563,0.2856488707180552,4.488341730502835,13.589114553853854,14.894390473472523,407.12239681849485,-219.44916487496158,0.0,786.1601863138845
NC-170,2.4968759868705703,Carbon,0.9070659078076004,FishGel,4.282657933014529,79.26425395545215,25.087535944128508,8.011621519518272,Goat,3.480490416235468,2.573739321064984,Polyester,39.28739133881167,56.793509073480365,0.2483966087339381,4.831950330324201,36.140356852706105,39.95353415218374,479.3016374230357,-34.017978004350375,1.0,84.37937338970019
NC-170,4.406640144698774,Latex,0.50915432462685,FishGel,2.128218818185854,24.356771155744656,34.44773345313072,6.955056066408033,Mouse,4.431589106668815,2.43719164490454,GlassFiber,65.15000555337974,115.80535071678368,0.7589344062270534,1.811232260269247,18.899890689464222,26.585013859419313,592.5234542701653,-173.42177016974125,0.6037475987722962,644.5471304551651
NC-180,1.2971740525132365,Carbon,1.2344819633547677,FishGel,4.5939570638082365,29.762857209128974,48.36197420197019,7.14368985832463,Mouse,1.114232884700586,0.4834134161788691,GlassFiber,63.429689808986105,227.5682121423124,0.11823817572626327,3.2551664900159376,7.682701660229853,85.13656136520139,1595.9747765194531,-292.35849822372404,0.0,739.7182466959046
NC-170,3.61681678501774,AuNP,1.2301261078878003,BSA,2.355981843423616,13.790212664838318,49.99572925769616,8.972137675869316,Rabbit,4.599146476462344,2.1703522938425395,GlassFiber,39.190426994221056,219.47773646156668,0.3699664944058695,3.311063089500561,26.631900483677473,65.7819477100758,1065.1088087440653,-280.22059767136307,0.0,770.8545154068094
NC-135,4.271518803416496,AuNP,0.8071807444679165,FishGel,2.515629536407773,42.94606650793117,57.68516416436066,6.742851261524155,Goat,4.094383136652457,1.362764773815903,Cellulose,31.424209060660353,138.34236488543775,0.15148271665388535,2.018177631262523,14.103256651382331,14.066613137067892,195.45044519086525,-163.9412537231443,0.16500197366632097,466.8576903669859
NC-180,4.750763987633104,Latex,0.7327662564302568,BSA,3.429579412496712,44.7982762740548,50.3347392257581,7.519369131109542,Goat,4.896394474373349,0.9544818188812513,Cellulose,62.18130382972495,252.15200797736412,0.25797582929448193,1.583955372473071,8.903385111506273,33.43908298100851,843.2850697988002,-283.7968459578685,0.0,936.9727110228557
NC-170,3.5746161273034063,Latex,1.7814321855431168,Casein,4.213641245506227,53.88337008308835,36.06627901945846,8.533207029571596,Rabbit,4.413233689080267,0.2450545806163404,Polyester,54.62034221060172,108.95901297496778,0.1526832324849522,4.668720991139067,17.953170975367392,14.017277193664555,370.6175239699327,-127.71914760518152,1.0,479.3455359416746
NC-180,2.737286438037923,Latex,0.8282400553201825,FishGel,2.417006615597233,72.35160537675885,14.88113312102653,6.717669640997574,Goat,1.4716929154903429,1.513023725001808,Polyester,34.035281122138386,165.3176332880679,0.8867725085424267,3.9499077465633765,35.81933517688017,76.40133362998287,1142.2644038497062,-129.98033709555685,0.0,316.88599598709067
NC-170,3.2803125809054623,Carbon,1.0376518850933756,FishGel,3.3202132251994954,91.07958822464045,10.486995673656331,7.245641270052992,Rabbit,0.6191839655858337,1.1307663741011411,GlassFiber,53.49432824875581,168.1326588277252,0.7319041990130318,0.5723228298727207,17.57720902077529,82.50371215257287,1458.8615375190961,-128.08057561385206,0.0,273.91175615806145
NC-170,4.410072430154232,Latex,0.6382790486073682,FishGel,3.4485538232303146,18.08473939434182,7.998153945097256,7.8452738621099645,Rabbit,0.6499812527587843,0.8293878150615623,GlassFiber,48.08730741446777,135.20419221750427,0.5609272460442614,0.599420357924435,15.462014269125094,18.98236846712595,532.8537813004848,-157.08010458945705,0.0,658.5852368202735
NC-170,3.0677438598747337,AuNP,1.594862056378542,Casein,2.636856925005774,10.16306934312242,41.6589207481961,7.4435644544253075,Rabbit,1.5269942610335532,2.114548015831177,Cellulose,60.98201309894766,288.6665252812918,0.2244252224955331,4.612713844264133,18.668795748287035,45.22320368069569,1042.8730178607198,-344.66545842479195,0.0,1175.3902846356486
NC-135,0.6367417686357659,Carbon,0.8551514981082741,BSA,2.3466751300418953,6.760467191461662,49.41449404688962,7.378506799710952,Mouse,3.1095002475242426,2.3315076232152023,Cellulose,38.3633936863492,224.17100837877533,0.5102268271991949,0.40704882513462215,4.399818284788396,84.55066254691407,1490.1911299711542,-294.26104862139243,0.0,663.4455278760896
NC-135,4.6892691297814,Latex,1.0758609884342165,BSA,4.509262768956919,18.644030916537545,32.97761728762434,7.087529193966371,Mouse,4.041169597876146,0.8098896051853319,Cellulose,48.126269772201056,184.7998338318254,0.5208332064475724,3.442106731215829,8.392350773754265,21.616934937173646,607.6245826683884,-226.043065174426,0.0,792.4631815944848
NC-180,3.602870379642025,Carbon,0.5813786231133566,FishGel,3.507396949288297,67.50520114925446,8.009279615850197,7.759938983324775,Mouse,4.506326504209667,0.24339756637010704,Polyester,36.24976457007667,177.62877334716214,0.5904037256539062,1.1337912347220587,32.039262398442055,33.35228725250519,607.911370915954,-132.10049164426812,0.0,531.0093837890736
NC-170,3.5443102359976093,Carbon,1.9765532254483784,Casein,2.043143707952459,74.11032240966718,34.4508816025236,7.873118093770831,Rabbit,3.156391583409241,2.5613828316391816,Cellulose,68.30108911243386,89.82402311777415,0.060085157222731445,0.17592671370809332,36.275135599118954,34.341972013812466,579.8512300260475,-101.47251169008139,1.0,380.7197647956377
NC-170,1.4705381857897273,Latex,0.6538419077550734,Casein,4.4089439039273115,79.7180427851716,56.46620938385027,7.959868622704088,Mouse,0.12759343246546329,0.12888324949247962,Polyester,61.149526277006565,143.04672426702456,0.9729019711967063,0.298187730400451,9.212069024921485,12.40466497615988,350.6225555199685,-146.94522167471544,1.0,474.43031220923706
NC-135,3.4649846160469573,Carbon,1.5644108087205482,Casein,4.942381416243754,28.152280130912555,37.868725501285326,6.211104323718088,Mouse,1.0129522049408144,2.8176262323722687,Cellulose,59.46889706005586,218.19332868227684,0.46543897060032313,1.8676105183978104,21.672088006767975,12.901858775199253,451.0881368305046,-250.68678949358386,0.0,980.0513498873808
NC-170,2.272389825443713,AuNP,0.9122417356778424,Casein,3.817778586242742,34.06000725984439,49.51851186545482,7.893102527136147,Mouse,0.588658398881503,1.9200976345498473,Cellulose,57.60826660083208,281.1425549216834,0.9265317740991033,0.3879422584468234,35.88900331558624,86.22342616663303,1429.3728999733412,-327.5588564335994,0.0,945.4108702067555
NC-135,3.4305483966867145,AuNP,0.4918130696598657,Casein,3.5111251612522123,50.89779132872245,49.00839566154628,8.8597115363437,Rabbit,1.8802899302881495,1.0333552420838288,GlassFiber,46.93345769865527,254.11601484795963,0.009808114713976357,2.98319599966727,9.167185413905806,55.68740871890032,1075.6843704839166,-270.7996670824863,0.0,749.71013105826
NC-170,0.9796686363859582,Carbon,1.6194656515332362,BSA,4.6352475891348845,11.002394201721517,56.267100487935906,7.622958706584251,Rabbit,2.556619868805355,0.8147859377725349,Polyester,66.93129662812579,125.0974509899928,0.2475583956353089,3.2362725568703783,10.148217377580858,34.53186571428943,754.969277676902,-221.84788295223882,0.528339269130503,678.7708760529603
NC-180,3.460303870713662,Latex,0.7338528991551819,BSA,4.857550369053795,63.05844470506838,47.362582110743034,8.145801247527732,Rabbit,0.3126461750349482,0.1261164263669782,Cellulose,32.91668047708021,158.48915642248335,0.10399557031333562,1.8673428599152446,34.584939679637145,40.293972856526764,493.64403160796155,-157.61198354000067,0.0,434.69183979867074
NC-170,4.997361765968,Carbon,1.743867360055841,BSA,4.263610747707382,98.45482819919698,46.12352827071992,7.670196923277653,Mouse,1.8075420813987113,0.7828671093315437,GlassFiber,62.13036286715807,70.72938017819864,0.7696161773547716,3.714390378591754,27.28769233292862,67.18743430760193,982.3996508175429,-77.55507412803247,1.0,65.78532153211228
NC-170,0.7169541748725021,AuNP,1.8389886513438638,FishGel,3.3363587892028637,39.27659958091024,17.875646573385232,8.564221855775937,Goat,0.9779804056640807,0.49941207439970925,Polyester,38.60930928422931,75.5430807588952,0.3201250495947112,2.4502126008478866,9.014900665791306,39.32137628436963,745.6705493570473,-90.67824709537231,0.35697538502464454,217.79704517057905
NC-135,4.897283828995928,Carbon,1.7336652872434244,Casein,3.7766641979943216,76.52051013368147,8.29588354265948,8.788749283792708,Mouse,3.2706438146684826,1.8752820400971224,Polyester,42.96111822535392,167.5575967496788,0.840492508415747,2.1511425170104106,16.98525814691412,28.22083224746306,662.4526596298111,-119.84521734254434,0.0,465.29163368685994
NC-170,2.3310858232529177,Carbon,0.16651503813293073,FishGel,4.102806095053998,52.50322197911276,33.46797057795942,6.552659697889078,Mouse,2.3749346096892663,0.5829822069220237,Cellulose,50.77718915869234,182.55485170427502,0.832385365715857,2.0349404439506253,5.856908159085448,18.14698732798395,535.3707179486765,-181.92931572652577,0.0,642.169562784614
NC-170,4.418390526517666,AuNP,1.5960093555097006,Casein,2.5828207130054044,17.14212521423636,11.843881437071536,7.310580109671379,Rabbit,2.5270564699761535,1.633026528856196,Polyester,61.30620044222319,116.0067739242285,0.6677947928065698,2.155532436727687,18.27816061928391,68.31464093744297,1283.2484177796694,-172.62289762132113,0.0,524.0751218074803
NC-135,4.02073467826223,Carbon,0.8815449863483733,BSA,3.341603096649314,60.3125576362457,57.92077319528952,7.177146302798164,Rabbit,2.1956897613639597,1.8113376247989654,GlassFiber,63.541396306149466,210.69567229648533,0.6657818035439771,4.839438249672093,29.67074931807222,24.44520133401798,472.610794633541,-232.55879455092844,0.0,824.1495672442018
NC-180,3.051573174440005,Carbon,1.7600735483462278,FishGel,4.489463794151855,33.48805550218617,20.94586194481657,7.215645369897836,Mouse,4.784496581384178,0.9643209252060521,GlassFiber,53.349290006405,225.84517139503444,0.700159692073135,3.407035300192188,22.281077801342196,15.571861594103806,547.0156025098102,-232.2267442486297,0.0,952.0378155330761
NC-180,3.8230214416309694,Latex,1.3121130991010037,BSA,3.964176045495329,8.268304803078532,51.91193118613612,6.376572543683627,Mouse,1.15220211309566,0.20168835215428427,Polyester,46.12141955738741,124.77903290298943,0.6737638346297745,1.5760492358055,25.3655900199347,44.15635563971816,681.4534423008058,-206.7579249269826,0.0,598.2684413002984
NC-135,4.4533200258560655,Latex,1.683921954873521,Casein,3.2336122016355624,65.31832436118566,26.319354386135263,8.440847177942157,Goat,2.6316548732349845,0.2080362537811687,GlassFiber,67.8600968561284,239.60618142688546,0.38690835768434906,3.6692993510278265,14.785064362606905,13.165676944908302,611.8418404597646,-224.67909073414813,0.0,922.3229364654062
NC-135,2.3186314474296483,AuNP,1.0489203627469872,Casein,3.990087602044044,86.59857318584912,22.77568374215576,6.107298729044806,Goat,3.7064851049901466,0.17640726336236107,Polyester,39.860851833574735,101.40122975978335,0.6828276445685459,1.6513369416145802,9.326065285578169,87.19984466743094,1416.8515429365148,-80.48017665704089,0.0,28.875822846277906
